@relation afterProcGTZAN-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute RMS_Energy numeric
@attribute Roll_Off_85 numeric
@attribute Roll_Off_90 numeric
@attribute MFCC_1 numeric
@attribute MFCC_2 numeric
@attribute MFCC_3 numeric
@attribute MFCC_4 numeric
@attribute MFCC_5 numeric
@attribute MFCC_6 numeric
@attribute MFCC_7 numeric
@attribute MFCC_8 numeric
@attribute MFCC_9 numeric
@attribute MFCC_10 numeric
@attribute MFCC_11 numeric
@attribute MFCC_12 numeric
@attribute MFCC_13 numeric
@attribute Zero_Crossing_Rate numeric
@attribute Spectral_Flatness numeric
@attribute Spectral_Kurtosis numeric
@attribute Spectral_Brightness numeric
@attribute Spectral_Irregularity numeric
@attribute Spectral_Centroid numeric
@attribute Class {0,1}

@data
0.106573,0.420799,0.491088,0.36116,0.512725,0.52233,0.62628,0.626871,0.351879,0.476752,0.514239,0.582202,0.42005,0.454411,0.670664,0.605277,0.423134,0.529408,0.124929,0.560879,0.290487,0.342903,0
0.128514,0.335065,0.457472,0.429605,0.398225,0.45874,0.496242,0.604974,0.515477,0.393363,0.579167,0.635954,0.479163,0.469258,0.577187,0.673524,0.430004,0.482729,0.158754,0.554479,0.322236,0.336124,0
0.126947,0.553679,0.646462,0.233927,0.54484,0.639493,0.745635,0.632476,0.441893,0.511814,0.646692,0.460032,0.430414,0.50073,0.501188,0.672491,0.357408,0.578626,0.060848,0.698075,0.484384,0.459116,0
0.143287,0.299916,0.343912,0.40512,0.374897,0.599028,0.603869,0.573103,0.422439,0.50912,0.667041,0.56294,0.479659,0.514585,0.625834,0.581102,0.23264,0.333187,0.187253,0.602435,0.231384,0.287661,0
0.132802,0.688928,0.729864,0.231312,0.679583,0.416501,0.58263,0.816638,0.475196,0.497691,0.548493,0.504031,0.581817,0.41546,0.568237,0.720178,0.51801,0.785791,0.031259,0.721308,0.248807,0.619373,0
0.119611,0.41866,0.523577,0.360373,0.540645,0.585379,0.722912,0.711902,0.434516,0.453482,0.510249,0.467378,0.628187,0.479438,0.47604,0.751336,0.541961,0.498988,0.10201,0.538075,0.226537,0.344136,0
0.13247,0.408879,0.515906,0.438066,0.528794,0.408412,0.50824,0.540779,0.478167,0.393422,0.574401,0.604918,0.5495,0.673862,0.579433,0.581548,0.391571,0.510233,0.121112,0.429181,0.095022,0.301343,0
0.09928,0.608543,0.656163,0.320793,0.641915,0.294692,0.467996,0.54561,0.440719,0.450008,0.512974,0.472573,0.533864,0.74845,0.616608,0.565334,0.583921,0.678031,0.034888,0.638949,0.196768,0.53309,0
0.116997,0.30473,0.373693,0.450532,0.457259,0.570896,0.631853,0.590062,0.39692,0.44939,0.451548,0.584538,0.483247,0.535216,0.690296,0.624945,0.463981,0.379309,0.206354,0.461731,0.380526,0.252057,0
0.137405,0.319325,0.364669,0.409703,0.377263,0.553411,0.575324,0.662916,0.526297,0.440091,0.599798,0.623385,0.695986,0.464531,0.396563,0.639343,0.380802,0.385557,0.167599,0.557822,0.230544,0.311032,0
0.128353,0.588217,0.659923,0.306456,0.441324,0.347115,0.667353,0.759485,0.63178,0.636385,0.523116,0.366896,0.435103,0.481346,0.498232,0.586477,0.465652,0.697466,0.061313,0.634636,0.476563,0.472018,0
0.137093,0.534576,0.626457,0.338818,0.518148,0.336394,0.641739,0.852605,0.468815,0.584664,0.465687,0.324987,0.547275,0.485313,0.526925,0.642732,0.269402,0.5851,0.061639,0.558233,0.463081,0.428609,0
0.1276,0.537404,0.639919,0.367632,0.558632,0.449718,0.629707,0.635741,0.392826,0.553315,0.503507,0.526506,0.473358,0.479926,0.673032,0.629031,0.292053,0.675669,0.076213,0.55865,0.215267,0.410558,0
0.143056,0.474517,0.565165,0.394304,0.470195,0.370613,0.517342,0.574932,0.557836,0.645971,0.41007,0.363509,0.580945,0.615992,0.610901,0.60531,0.378203,0.572575,0.092281,0.535851,0.527567,0.373848,0
0.14233,0.345763,0.484696,0.445512,0.369741,0.377712,0.584214,0.681901,0.596839,0.402828,0.3743,0.48408,0.558453,0.585919,0.514699,0.552982,0.357222,0.469201,0.149951,0.447261,0.317846,0.3065,0
0.139783,0.615267,0.716853,0.421558,0.487818,0.352125,0.556155,0.527399,0.555052,0.581335,0.525945,0.384584,0.462294,0.531197,0.53702,0.548952,0.404939,0.729562,0.068472,0.537136,0.35416,0.435968,0
0.1373,0.446626,0.532526,0.367943,0.442385,0.431124,0.622833,0.571876,0.327941,0.466015,0.496733,0.620297,0.543105,0.433361,0.648538,0.710164,0.439844,0.541183,0.107873,0.609603,0.550478,0.376345,0
0.122996,0.605945,0.715349,0.408255,0.496493,0.388782,0.60046,0.601643,0.461829,0.441181,0.440047,0.416948,0.525018,0.628096,0.566088,0.602046,0.50687,0.689221,0.065044,0.549187,0.236627,0.437669,0
0.133591,0.29579,0.317064,0.473093,0.308728,0.47696,0.49799,0.664285,0.5991,0.406596,0.557421,0.581168,0.616761,0.610663,0.502667,0.489575,0.430375,0.355597,0.20269,0.508372,0.349258,0.288341,0
0.124669,0.366929,0.443634,0.381914,0.466595,0.490757,0.558468,0.688435,0.496078,0.509888,0.58652,0.603663,0.663596,0.69475,0.511994,0.588296,0.41775,0.411904,0.121234,0.561323,0.246522,0.333836,0
0.118359,0.539849,0.634203,0.319933,0.508112,0.55012,0.764931,0.752185,0.544712,0.507956,0.588926,0.471154,0.506091,0.522527,0.478072,0.645673,0.556257,0.572409,0.067986,0.619434,0.278021,0.423854,0
0.137352,0.550088,0.613672,0.287178,0.575903,0.421127,0.57648,0.836249,0.54953,0.516798,0.561246,0.591197,0.566701,0.462845,0.515758,0.623212,0.491831,0.61439,0.052725,0.644004,0.17241,0.483526,0
0.128774,0.355238,0.426111,0.387698,0.366841,0.33184,0.413139,0.716213,0.566733,0.509105,0.540504,0.645271,0.730387,0.53176,0.522105,0.644206,0.508355,0.406088,0.145194,0.530431,0.863526,0.339107,0
0.123163,0.578131,0.631045,0.216713,0.638068,0.440285,0.580482,0.761746,0.427089,0.440408,0.491074,0.605892,0.570483,0.325533,0.496349,0.754613,0.432417,0.700213,0.054553,0.726567,0.494867,0.564939,0
0.113334,0.590128,0.693766,0.375955,0.648173,0.399501,0.556465,0.508203,0.470805,0.593278,0.521076,0.591676,0.507108,0.488528,0.421847,0.588675,0.375789,0.681705,0.048263,0.523945,0.355727,0.441561,0
0.080668,0.606327,0.705197,0.295154,0.505723,0.421462,0.642041,0.634811,0.506574,0.632735,0.521206,0.493241,0.499449,0.573669,0.448373,0.502777,0.515782,0.773458,0.052232,0.667124,0.349148,0.509647,0
0.078924,0.708948,0.773859,0.325091,0.625547,0.307422,0.521129,0.582254,0.418366,0.522142,0.400549,0.337452,0.409716,0.487372,0.470415,0.526271,0.597846,0.84391,0.035004,0.684279,0.459959,0.626073,0
0.091049,0.748071,0.814996,0.295373,0.587475,0.279161,0.513177,0.507926,0.361448,0.511009,0.509476,0.49747,0.443334,0.485862,0.472785,0.429688,0.598032,0.791838,0.029506,0.727133,0.837358,0.672971,0
0.12947,0.566516,0.661578,0.318878,0.504742,0.464271,0.604125,0.545344,0.412479,0.461345,0.584454,0.542525,0.431292,0.405562,0.371536,0.540565,0.445785,0.632473,0.073841,0.622854,0.554341,0.45403,0
0.142385,0.509513,0.599609,0.317735,0.54375,0.494059,0.703593,0.86383,0.388646,0.444581,0.505258,0.407665,0.543194,0.444711,0.438386,0.696799,0.458225,0.610288,0.072278,0.600253,0.255124,0.436906,0
0.127346,0.547948,0.66609,0.396904,0.659088,0.440238,0.440631,0.672878,0.586157,0.621094,0.489736,0.399834,0.523934,0.521254,0.61805,0.761688,0.420906,0.641475,0.066751,0.513024,0.170846,0.41222,0
0.060117,0.229999,0.230954,0.729283,0.215967,0.537352,0.399941,0.404281,0.57124,0.36508,0.590849,0.293625,0.272647,0.736455,0.455772,0.311328,0.21036,0.07641,0.423791,0.371636,0.385461,0.160463,0
0.023445,0.257507,0.306234,0.53513,0.477329,0.585411,0.560037,0.383914,0.595589,0.482597,0.509442,0.332809,0.270955,0.630907,0.558367,0.384498,0.098775,0.335024,0.222797,0.364951,0.533989,0.214338,0
0.000274,0.665546,0.77792,0.383012,0.657546,0.417928,0.572498,0.561176,0.568663,0.600557,0.540839,0.518492,0.515063,0.481869,0.525592,0.540786,0.075938,0.618828,0.063996,0.366224,0.138329,0.358586,0
0.059366,0.22465,0.245168,0.620641,0.2584,0.506391,0.492221,0.401263,0.444158,0.492676,0.661678,0.437063,0.287218,0.541626,0.414873,0.453105,0.165615,0.118541,0.348422,0.462982,0.13376,0.192163,0
0.070694,0.430198,0.532451,0.531859,0.401024,0.193323,0.621987,0.509517,0.47488,0.522279,0.654882,0.593868,0.272351,0.628563,0.469521,0.447495,0.351838,0.493175,0.156842,0.440007,0.428819,0.315726,0
0.073103,0.71338,0.820636,0.25161,0.53962,0.58903,0.814887,0.456526,0.550284,0.600211,0.482518,0.534689,0.429115,0.598193,0.48948,0.60128,0.457297,0.828926,0.048505,0.726047,0.228115,0.575469,0
0.091605,0.275311,0.297962,0.433901,0.299901,0.705016,0.70563,0.557122,0.465996,0.51839,0.686088,0.439751,0.383903,0.600635,0.597198,0.467176,0.350167,0.34301,0.260576,0.65668,0.358554,0.301585,0
0.093592,0.264537,0.277957,0.531544,0.309903,0.520514,0.408582,0.581531,0.662185,0.444234,0.484493,0.585802,0.615782,0.545055,0.53628,0.577973,0.194764,0.242427,0.255535,0.463308,0.519696,0.241536,0
0.091652,0.270879,0.378281,0.458951,0.371542,0.456204,0.666116,0.465462,0.474735,0.449701,0.478129,0.686109,0.601082,0.527773,0.637448,0.629107,0.340698,0.373718,0.20752,0.502248,0.268177,0.266023,0
0.085606,0.604951,0.676017,0.309773,0.597815,0.405063,0.679828,0.581656,0.512585,0.439188,0.43275,0.593004,0.43584,0.585919,0.603168,0.525492,0.561084,0.769888,0.048997,0.623346,0.268384,0.506768,0
0.084635,0.546191,0.644581,0.434609,0.567787,0.372885,0.436329,0.449558,0.708077,0.486245,0.338177,0.559227,0.423928,0.587441,0.667669,0.528133,0.482362,0.65443,0.092484,0.493004,0.289043,0.401639,0
0.090324,0.291129,0.363165,0.496004,0.347027,0.484089,0.57671,0.596873,0.551233,0.455442,0.433171,0.355446,0.489261,0.577134,0.687053,0.596552,0.308206,0.426037,0.216419,0.473263,0.306792,0.277755,0
0.091282,0.225109,0.272167,0.597481,0.357751,0.356631,0.538137,0.718163,0.5109,0.403895,0.415571,0.491023,0.460682,0.394514,0.634894,0.664668,0.223914,0.266047,0.348337,0.286116,0.37259,0.180737,0
0.089853,0.335371,0.417688,0.435189,0.413634,0.456079,0.634722,0.59484,0.48151,0.455364,0.233766,0.535732,0.674601,0.494912,0.615653,0.677897,0.245451,0.417437,0.178932,0.484903,0.300083,0.290139,0
0.089517,0.208298,0.212003,0.605591,0.261329,0.411706,0.516381,0.429652,0.548716,0.519624,0.335481,0.460454,0.581418,0.439639,0.579237,0.746108,0.272001,0.169116,0.3813,0.387451,0.50186,0.190606,0
0.086785,0.24467,0.248402,0.543647,0.316206,0.560608,0.470036,0.403484,0.63152,0.491231,0.477542,0.495799,0.117763,0.306375,0.164363,0.329653,0.290197,0.141596,0.264475,0.468456,0.27201,0.218117,0
0.068414,0.223963,0.232082,0.636811,0.202815,0.508259,0.331961,0.204222,0.401026,0.531037,0.634524,0.481726,0.308106,0.631111,0.522928,0.40784,0.3342,0.096018,0.410969,0.470295,0.397615,0.195841,0
0.057633,0.236953,0.237948,0.573018,0.200315,0.597088,0.460691,0.333823,0.510751,0.286353,0.424734,0.602659,0.395877,0.579045,0.564529,0.535395,0.299294,0.100871,0.352276,0.505671,0.278463,0.218392,0
0.066533,0.225644,0.223885,0.609389,0.221085,0.65921,0.508054,0.280126,0.517079,0.334599,0.3671,0.482499,0.348715,0.527723,0.607586,0.491639,0.297995,0.118598,0.388108,0.533072,0.25726,0.218533,0
0.072609,0.241919,0.242386,0.552028,0.316858,0.631631,0.396953,0.307372,0.606135,0.470416,0.419218,0.608587,0.360109,0.498585,0.469646,0.320569,0.299851,0.127412,0.257916,0.537834,0.342041,0.233982,0
0.0616,0.225415,0.225389,0.687708,0.205063,0.568123,0.419278,0.225082,0.453247,0.376073,0.524481,0.420039,0.325068,0.692767,0.448987,0.189255,0.275715,0.075748,0.411283,0.444258,0.168273,0.178717,0
0.02339,0.247192,0.261939,0.527006,0.207104,0.447733,0.561912,0.53139,0.531116,0.316561,0.412612,0.465111,0.309061,0.52204,0.52485,0.434595,0.227256,0.262387,0.336727,0.515427,0.489466,0.250174,0
0.065741,0.293879,0.300293,0.468983,0.396431,0.604574,0.427761,0.614099,0.700003,0.638523,0.610369,0.48363,0.399782,0.504389,0.33956,0.446789,0.197921,0.296191,0.200699,0.530483,0.359373,0.282983,0
0.096758,0.255521,0.281868,0.545574,0.416707,0.548768,0.469147,0.513276,0.620453,0.550457,0.391003,0.501454,0.518342,0.538068,0.559212,0.656057,0.217973,0.320229,0.270524,0.382293,0.282776,0.208271,0
0.078197,0.278368,0.348725,0.597796,0.586928,0.353903,0.291462,0.549141,0.631892,0.549671,0.529122,0.591426,0.457573,0.660048,0.483238,0.616911,0.156888,0.323579,0.227383,0.239546,0.13831,0.191154,0
0.059834,0.571254,0.633677,0.445446,0.637005,0.352216,0.512506,0.485786,0.669613,0.436621,0.573761,0.643983,0.620601,0.652074,0.644347,0.574571,0.185852,0.537483,0.080901,0.364839,0.118984,0.329527,0
0.071798,0.693971,0.799729,0.421173,0.535837,0.243848,0.615575,0.535297,0.642507,0.416235,0.444385,0.5667,0.570481,0.607614,0.609027,0.602633,0.346825,0.830079,0.043215,0.539806,0.291839,0.53851,0
0.080473,0.221441,0.224487,0.682143,0.12982,0.411632,0.419392,0.377452,0.708738,0.348896,0.530362,0.470556,0.344046,0.529128,0.45518,0.464576,0.356108,0.115615,0.494685,0.398258,0.196034,0.197174,0
0.079196,0.195843,0.212529,0.662956,0.097727,0.377946,0.401112,0.409918,0.559386,0.528372,0.644972,0.466395,0.346171,0.57816,0.489618,0.451155,0.277943,0.085666,0.521465,0.401814,0.470589,0.180625,0
0.063573,0.197601,0.226216,0.68642,0.129007,0.476038,0.521329,0.42322,0.551102,0.375519,0.747626,0.415107,0.347089,0.796295,0.508526,0.357774,0.273301,0.069346,0.467446,0.467977,0.306576,0.17694,0
0.068965,0.237106,0.239829,0.612795,0.279709,0.59198,0.508779,0.411257,0.449198,0.296661,0.456518,0.522829,0.297079,0.565145,0.647746,0.513804,0.276086,0.123588,0.3355,0.446135,0.386769,0.193454,0
0.080963,0.523573,0.644205,0.394768,0.496075,0.562813,0.693724,0.392739,0.557707,0.458312,0.453002,0.627562,0.381336,0.511135,0.664707,0.584094,0.354066,0.621176,0.100814,0.59175,0.296235,0.402246,0
0.094509,0.594025,0.75972,0.440594,0.385985,0.196797,0.555998,0.544484,0.640446,0.645232,0.390643,0.507967,0.486007,0.525287,0.668283,0.539719,0.341626,0.672076,0.07879,0.473475,0.185133,0.411222,0
0.097044,0.246657,0.263368,0.515184,0.332171,0.473503,0.597585,0.442439,0.695957,0.562631,0.379221,0.573393,0.377288,0.5943,0.614972,0.479724,0.270702,0.260113,0.257517,0.479037,0.353154,0.233039,0
0.06906,0.577902,0.656238,0.284679,0.585203,0.562472,0.792549,0.473941,0.556954,0.438022,0.374115,0.638903,0.196215,0.485177,0.681404,0.619996,0.471593,0.638719,0.066969,0.640575,0.50006,0.463879,0
0.071776,0.86521,0.908175,0.274588,0.819755,0.266838,0.644203,0.312515,0.443182,0.73502,0.439235,0.657633,0.449907,0.475957,0.441496,0.644263,0.573153,0.917001,0.015523,0.760039,0.431337,0.855396,0
0.096156,0.260105,0.412198,0.551501,0.452582,0.357421,0.600963,0.43307,0.573427,0.473782,0.593113,0.668853,0.464253,0.499983,0.552184,0.479687,0.337542,0.367667,0.204623,0.334688,0.311325,0.218145,0
0.082762,0.598762,0.672558,0.429592,0.411667,0.278377,0.689004,0.237237,0.5582,0.551904,0.619642,0.72728,0.542499,0.534224,0.614121,0.524091,0.551987,0.644668,0.075193,0.577705,0.403333,0.43486,0
0.07113,0.739665,0.812213,0.320105,0.599543,0.552068,0.751203,0.2892,0.580504,0.381545,0.508727,0.594142,0.478276,0.565315,0.493223,0.542512,0.563869,0.76669,0.034039,0.690604,0.336992,0.596967,0
0.081298,0.294261,0.369707,0.411618,0.529301,0.630862,0.443438,0.24596,0.656265,0.591335,0.477062,0.570169,0.593173,0.63168,0.564672,0.437483,0.204976,0.276447,0.17358,0.517301,0.360279,0.27619,0
0.083922,0.242684,0.237272,0.613026,0.373049,0.585097,0.449303,0.252787,0.493333,0.482274,0.445179,0.426304,0.441259,0.686983,0.525512,0.412571,0.219644,0.141897,0.316401,0.403106,0.346285,0.179583,0
0.077429,0.198518,0.226292,0.679612,0.178601,0.398219,0.277987,0.361156,0.478602,0.587861,0.725031,0.376181,0.126192,0.367218,0.444351,0.440601,0.225956,0.085188,0.528539,0.326689,0.30371,0.161096,0
0.041551,0.248797,0.257426,0.594154,0.191857,0.412104,0.30874,0.259273,0.499207,0.517517,0.650396,0.358558,0.344742,0.554393,0.499746,0.611003,0.137208,0.221693,0.387921,0.448354,0.450183,0.222246,0
0.064888,0.627646,0.688727,0.374126,0.581152,0.358228,0.720342,0.4776,0.544783,0.446272,0.593975,0.561493,0.494182,0.503475,0.514508,0.716224,0.241738,0.752527,0.046747,0.579613,0.141794,0.481746,0
0.083078,0.52151,0.635783,0.398266,0.452099,0.437427,0.611956,0.619512,0.493675,0.441879,0.546082,0.493759,0.570159,0.493971,0.463453,0.60863,0.383216,0.627358,0.089898,0.577065,0.333265,0.411224,0
0.05644,0.515321,0.552831,0.363386,0.627095,0.549007,0.694795,0.397401,0.427121,0.492553,0.359789,0.575174,0.411779,0.655897,0.76257,0.449632,0.414222,0.553657,0.088646,0.558907,0.157178,0.379695,0
0.064355,0.666692,0.742423,0.273212,0.615061,0.39884,0.66773,0.352187,0.662952,0.627578,0.449508,0.605884,0.190552,0.459187,0.379995,0.216711,0.357222,0.799379,0.034441,0.718291,0.258804,0.609527,0
0.080071,0.242836,0.238324,0.550407,0.200198,0.510228,0.342628,0.320555,0.523273,0.554992,0.602682,0.468478,0.076969,0.171878,0.172961,0.314336,0.312105,0.110106,0.318628,0.466514,0.606756,0.21604,0
0.073916,0.196989,0.208769,0.6604,0.149775,0.543331,0.557026,0.318984,0.471152,0.457546,0.806434,0.606298,0.376049,0.546031,0.426594,0.442465,0.313219,0.083052,0.51286,0.494848,0.409462,0.184115,0
0.050306,0.195155,0.223058,0.640394,0.227003,0.450689,0.431429,0.340374,0.428515,0.631682,0.790426,0.451727,0.307555,0.599225,0.535718,0.457934,0.222057,0.11678,0.462839,0.431332,0.372786,0.177938,0
0.058295,0.212272,0.224035,0.639881,0.272637,0.385964,0.423123,0.431797,0.305821,0.4437,0.771259,0.679013,0.294141,0.503978,0.616143,0.369535,0.220386,0.135569,0.451675,0.403075,0.337469,0.172381,0
0.073532,0.249484,0.240054,0.586981,0.191721,0.542095,0.43227,0.288691,0.352404,0.408427,0.687151,0.470818,0.241619,0.657318,0.512917,0.288197,0.231341,0.098561,0.351092,0.542956,0.446703,0.211615,0
0.069977,0.252846,0.250056,0.586713,0.334465,0.695598,0.347443,0.191028,0.583235,0.245724,0.355625,0.496655,0.293749,0.560633,0.52976,0.573688,0.287783,0.095812,0.241042,0.51199,0.228432,0.225047,0
0.060556,0.233973,0.23118,0.664595,0.218651,0.646107,0.484412,0.401168,0.616953,0.236585,0.488634,0.516814,0.213584,0.474827,0.576562,0.560102,0.310249,0.098622,0.376386,0.462325,0.371828,0.192233,0
0.070637,0.228624,0.238625,0.591271,0.230848,0.669967,0.505231,0.299868,0.516099,0.444362,0.47198,0.499423,0.312119,0.534417,0.46574,0.386962,0.252506,0.097772,0.313599,0.553426,0.450181,0.216153,0
0.072617,0.254145,0.249455,0.632991,0.286016,0.313524,0.305461,0.508496,0.395445,0.324679,0.557346,0.609248,0.332378,0.600823,0.415769,0.389248,0.223543,0.162987,0.364714,0.30427,0.24331,0.183205,0
0.061239,0.244212,0.242611,0.618756,0.228662,0.526102,0.475436,0.403345,0.548928,0.357048,0.56288,0.483903,0.270086,0.481746,0.46963,0.405745,0.224842,0.163838,0.378488,0.458148,0.21212,0.204598,0
0.066006,0.22167,0.243062,0.604277,0.272735,0.374498,0.370432,0.487317,0.51145,0.748619,0.661998,0.319812,0.33898,0.594995,0.654674,0.404201,0.21036,0.159729,0.359264,0.405935,0.235771,0.193409,0
0.068311,0.652174,0.738136,0.381759,0.52779,0.389968,0.736807,0.367644,0.553429,0.498633,0.662392,0.511598,0.512039,0.54461,0.616089,0.718241,0.441329,0.7632,0.047736,0.611439,0.283091,0.496392,0
0.084297,0.583633,0.63661,0.351569,0.573955,0.552315,0.74754,0.452881,0.561943,0.443451,0.53665,0.40843,0.490778,0.596287,0.519861,0.716401,0.506313,0.682494,0.072403,0.613116,0.32639,0.44738,0
0.085211,0.256896,0.27352,0.534889,0.344694,0.572979,0.487697,0.484574,0.67629,0.377474,0.441296,0.357188,0.567431,0.577338,0.685792,0.617127,0.257148,0.251442,0.260599,0.452451,0.10195,0.225082,0
0.088178,0.22274,0.223359,0.53961,0.249616,0.58676,0.620859,0.374105,0.583357,0.359715,0.381312,0.690581,0.749112,0.561417,0.59764,0.689266,0.198849,0.176928,0.330666,0.497312,0.35046,0.220132,0
0.094958,0.26385,0.305633,0.480687,0.397619,0.531827,0.676255,0.5232,0.521871,0.446417,0.508799,0.609581,0.534427,0.602642,0.489258,0.557271,0.205347,0.31942,0.2205,0.443838,0.126645,0.230925,0
0.084875,0.551081,0.608558,0.377444,0.542337,0.371294,0.653062,0.490883,0.520192,0.409325,0.43662,0.767588,0.561015,0.515711,0.56054,0.642997,0.311363,0.637129,0.074469,0.523141,0.204205,0.407888,0
0.077481,0.627187,0.713168,0.327964,0.718149,0.568067,0.7261,0.522184,0.563667,0.545031,0.582521,0.47794,0.553889,0.517144,0.483849,0.630092,0.55997,0.750812,0.047833,0.587305,0.127879,0.492574,0
0.066153,0.562696,0.613146,0.208657,0.606672,0.753431,0.828777,0.399305,0.587814,0.593366,0.52047,0.503797,0.406512,0.520501,0.523674,0.590695,0.613442,0.616561,0.072911,0.706847,0.250645,0.460183,0
0.065791,0.559639,0.592765,0.338775,0.597628,0.253412,0.635604,0.483002,0.445542,0.832585,0.410211,0.429372,0.334445,0.546398,0.471422,0.321995,0.479391,0.611083,0.041897,0.635244,0.313125,0.489722,0
0.060255,0.210743,0.240505,0.592239,0.255677,0.270353,0.428087,0.487412,0.446855,0.568611,0.665388,0.516651,0.187609,0.371599,0.346256,0.377052,0.332157,0.16172,0.393749,0.36495,0.33203,0.186909,0
0.024525,0.218308,0.222682,0.635089,0.18678,0.565139,0.541139,0.311186,0.62428,0.472566,0.49609,0.224781,0.122858,0.420869,0.334088,0.398869,0.17397,0.155023,0.448852,0.478497,0.167023,0.198796,0
0.000255,0.691067,0.789577,0.36597,0.598913,0.424455,0.602024,0.512039,0.535922,0.634202,0.574199,0.46939,0.486978,0.531386,0.559334,0.464615,0.106387,0.700405,0.054302,0.447824,0.05346,0.413551,0
0.055742,0.18973,0.224035,0.645906,0.195224,0.334503,0.394856,0.540044,0.485591,0.589995,0.737575,0.480671,0.324483,0.557849,0.600011,0.570265,0.174712,0.127811,0.521738,0.361798,0.42959,0.174713,0
0.085701,0.216474,0.229225,0.668271,0.216131,0.402818,0.329697,0.429694,0.517297,0.461124,0.532517,0.588254,0.398606,0.550006,0.587095,0.545987,0.248236,0.115327,0.443615,0.331826,0.269398,0.169734,0
0.084456,0.34454,0.4771,0.456201,0.405055,0.358039,0.553665,0.416964,0.584086,0.603591,0.541351,0.741531,0.504043,0.567794,0.585245,0.672761,0.278128,0.396026,0.151949,0.485991,0.338126,0.289904,0
0.069326,0.256056,0.31556,0.492538,0.355957,0.461112,0.597499,0.358273,0.539433,0.472562,0.547698,0.79031,0.479681,0.508877,0.730749,0.612889,0.313219,0.294269,0.211176,0.520376,0.229572,0.267425,0
0.430827,0.369069,0.387305,0.499586,0.499085,0.212849,0.290476,0.950086,0.496476,0.715373,0.496638,0.514039,0.721854,0.634426,0.57056,0.459453,0.330115,0.246857,0.138968,0.326097,0.55961,0.25514,0
0.462833,0.463972,0.562082,0.439045,0.547643,0.230099,0.4682,0.733448,0.513963,0.581996,0.746759,0.520509,0.635619,0.572638,0.591851,0.510099,0.342369,0.378945,0.070675,0.448897,0.396439,0.344495,0
0.447289,0.32582,0.352486,0.449024,0.441132,0.570498,0.367847,0.651947,0.373577,0.594553,0.517607,0.527721,0.536547,0.489397,0.579425,0.446231,0.269588,0.243795,0.154709,0.484193,0.148845,0.258471,0
0.381697,0.401849,0.418139,0.305737,0.62526,0.686205,0.543243,0.638749,0.529653,0.709611,0.526488,0.471143,0.47392,0.394153,0.700702,0.370896,0.329187,0.328031,0.083653,0.575822,0.360051,0.334518,0
0.399645,0.31879,0.407536,0.474609,0.4442,0.387604,0.450765,0.476795,0.638507,0.697239,0.698448,0.413118,0.365928,0.565976,0.727563,0.356257,0.438173,0.294693,0.132407,0.488661,0.268903,0.281643,0
0.397956,0.354168,0.421298,0.45355,0.518057,0.467221,0.463457,0.442149,0.485449,0.627721,0.625908,0.438413,0.458372,0.512782,0.757114,0.536219,0.351467,0.281372,0.111368,0.496152,0.212753,0.284257,0
0.354812,0.31665,0.359254,0.463337,0.576386,0.700908,0.436736,0.500871,0.482204,0.618855,0.293467,0.455117,0.496074,0.41143,0.826185,0.519108,0.274229,0.244304,0.157035,0.479456,0.214581,0.253688,0
0.377115,0.388936,0.432278,0.406988,0.693898,0.648438,0.503206,0.542187,0.536706,0.571971,0.434718,0.516914,0.462603,0.562646,0.700532,0.461311,0.316376,0.349576,0.10813,0.469693,0.182519,0.286678,0
0.427605,0.425078,0.500338,0.414774,0.509179,0.307822,0.477775,0.59547,0.346816,0.520936,0.615103,0.547575,0.534294,0.430616,0.46946,0.570189,0.295767,0.394997,0.094411,0.473059,0.37101,0.331022,0
0.392245,0.309926,0.361736,0.557133,0.490078,0.315436,0.308782,0.702587,0.389785,0.550678,0.633917,0.685119,0.551553,0.522343,0.601226,0.458236,0.229484,0.281004,0.214678,0.311831,0.505553,0.220683,0
0.390356,0.49553,0.618335,0.466758,0.61207,0.314185,0.458374,0.668578,0.459506,0.459834,0.63337,0.4388,0.494436,0.516129,0.733032,0.542347,0.307278,0.472073,0.080115,0.419406,0.399175,0.339512,0
0.412579,0.410178,0.52102,0.42207,0.535885,0.463313,0.548983,0.585953,0.387527,0.5466,0.633047,0.448977,0.469474,0.439283,0.65983,0.569277,0.446342,0.427213,0.102596,0.511065,0.21846,0.328397,0
0.387424,0.515168,0.589306,0.274431,0.624207,0.554701,0.530682,0.515083,0.476004,0.579057,0.4389,0.483363,0.507533,0.557112,0.649417,0.57204,0.468065,0.550308,0.062237,0.651061,0.216348,0.442424,0
0.424327,0.433484,0.540347,0.381708,0.574276,0.512556,0.491668,0.473051,0.525593,0.531068,0.443071,0.416223,0.610256,0.539714,0.558158,0.515496,0.386372,0.42926,0.087718,0.547152,0.276924,0.353107,0
0.441124,0.341255,0.392194,0.467435,0.518326,0.482904,0.40997,0.429947,0.382272,0.611076,0.482708,0.498158,0.544689,0.553558,0.670236,0.452795,0.302451,0.307556,0.144368,0.447351,0.091208,0.263562,0
0.441108,0.321846,0.341731,0.533424,0.492359,0.487712,0.311984,0.709446,0.367382,0.536207,0.585936,0.462029,0.563284,0.507385,0.632801,0.504021,0.29391,0.24802,0.173284,0.388567,0.322143,0.232966,0
